Year,Date,Month,Allotment,Plot,Community,Crop_Generic,Plants,Total_Flowers,Beetles,Hoverflies,Flies,Butterflies,Honeybees,Solitary_Bees,Wasps,Terrestris,Lapidarius,Pascuorum,Pratorum,Hypnorum,Hortorum ,Bumblebees
2018,2018-06-04,June,Roedale,Karin,Individual,Blackberry,,30,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,2018-06-04,June,Roedale,Karin,Individual,Bbean,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Karin,Individual,Bbean,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Karin,Individual,Bbean,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Karin,Individual,Raspberry,2.0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-06-04,June,Roedale,Karin,Individual,Raspberry,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Karin,Individual,Raspberry,15.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Karin,Individual,Strawberry,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Karin,Individual,Strawberry,4.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Karin,Individual,Strawberry,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Karin,Individual,Strawberry,6.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,Karin,Individual,Apple,1.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Karin,Individual,Apple,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,Karin,Individual,Currant,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Karin,Individual,Currant,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Karin,Individual,Currant,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Karin,Individual,Currant,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Karin,Individual,Gooseberry,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Karin,Individual,Gooseberry,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,Karin,Individual,Raspberry,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,Karin,Individual,Strawberry,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,Karin,Individual,Strawberry,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,Karin,Individual,Strawberry,10.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,Karin,Individual,Strawberry,5.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-19,September,Roedale,Karin,Individual,Courgette,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,2018-09-19,September,Roedale,Karin,Individual,Raspberry,100.0,300,0,0,0,0,1,0,0,0,0,7,0,0,0,7
2018,2018-08-30,August,Roedale,Margy,Individual,Rbean,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Margy,Individual,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Margy,Individual,Courgette,3.0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Margy,Individual,Raspberry,30.0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Margy,Individual,Raspberry,50.0,150,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-08-30,August,Roedale,Margy,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Margy,Individual,Squash,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-10,July,Roedale,Margy,Individual,Courgette,22.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-19,June,Roedale,Margy,Individual,Blackberry,,150,1,2,0,0,2,0,0,0,0,1,0,0,0,1
2018,2018-06-04,June,Roedale,Margy,Individual,Blackberry,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-19,June,Roedale,Margy,Individual,Raspberry,30.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Margy,Individual,Raspberry,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,Margy,Individual,Strawberry,25.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-13,September,Roedale,Margy,Individual,Courgette,3.0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-13,September,Roedale,Margy,Individual,Raspberry,50.0,150,0,0,0,0,2,0,0,0,0,5,0,0,0,5
2018,2018-09-13,September,Roedale,Margy,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-13,September,Roedale,Margy,Individual,Strawberry,4.0,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Mary,Individual,Rbean,4.0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2017,2017-08-10,August,Roedale,Mary,Individual,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Roedale,Mary,Individual,Courgette,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-29,August,Roedale,Mary,Individual,Raspberry,15.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Roedale,Mary,Individual,Raspberry,25.0,100,0,0,0,0,1,0,0,0,0,3,0,0,0,3
2017,2017-08-10,August,Roedale,Mary,Individual,Raspberry,5.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-29,August,Roedale,Mary,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Roedale,Mary,Individual,Squash,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,2017-07-25,July,Roedale,Mary,Individual,Courgette,1.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,2017-07-18,July,Roedale,Mary,Individual,Courgette,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Roedale,Mary,Individual,Raspberry,20.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-18,July,Roedale,Mary,Individual,Raspberry,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-18,July,Roedale,Mary,Individual,Rbean,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Roedale,Mary,Individual,Squash,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Roedale,Mary,Individual,Squash,3.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2017,2017-07-18,July,Roedale,Mary,Individual,Squash,1.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-06-20,June,Roedale,Mary,Individual,Blackberry,,200,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2017,2017-06-20,June,Roedale,Mary,Individual,Bbean,25.0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-05-27,May,Roedale,Mary,Individual,Bbean,20.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-05-27,May,Roedale,Mary,Individual,Raspberry,5.0,100,0,0,0,0,0,0,0,0,0,0,3,0,0,3
2017,2017-05-27,May,Roedale,Mary,Individual,Strawberry,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-05-27,May,Roedale,Mary,Individual,Strawberry,12.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-05-27,May,Roedale,Mary,Individual,Strawberry,10.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-20,April,Roedale,Mary,Individual,Cherry,1.0,50,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-04-20,April,Roedale,Mary,Individual,Cherry,1.0,50,0,2,0,0,0,0,0,1,0,0,0,0,0,1
2018,2018-04-20,April,Roedale,Mary,Individual,Gooseberry,3.0,300,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Mary,Individual,Rbean,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,2018-08-30,August,Roedale,Mary,Individual,Squash,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Mary,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Mary,Individual,Squash,2.0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Mary,Individual,Squash,3.0,5,0,0,0,0,1,1,0,1,0,0,0,0,0,1
2018,2018-07-10,July,Roedale,Mary,Individual,Squash,4.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-19,June,Roedale,Mary,Individual,Bbean,4.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-19,June,Roedale,Mary,Individual,Bbean,4.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Mary,Individual,Bbean,6.0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-06-04,June,Roedale,Mary,Individual,Bbean,6.0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,2018-05-09,May,Roedale,Mary,Individual,Apple,1.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Mary,Individual,Apple,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Mary,Individual,Currant,5.0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Mary,Individual,Gooseberry,5.0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,Mary,Individual,Raspberry,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-19,September,Roedale,Mary,Individual,Rbean,4.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-19,September,Roedale,Mary,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Plot_103,Individual,Rbean,6.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Plot_103,Individual,Raspberry,5.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Plot_103,Individual,Raspberry,20.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Plot_103,Individual,Raspberry,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Plot_103,Individual,Rbean,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Plot_103,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Plot_103,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Plot_103,Individual,Squash,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Plot_103,Individual,Squash,4.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-07-23,July,Roedale,Plot_103,Individual,Raspberry,9.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-23,July,Roedale,Plot_103,Individual,Rbean,5.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-23,July,Roedale,Plot_103,Individual,Squash,2.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-07-10,July,Roedale,Plot_103,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-10,July,Roedale,Plot_103,Individual,Tomato,22.0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Plot_103,Individual,Raspberry,6.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,Plot_103,Individual,Blackberry,8.0,800,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2018,2018-05-22,May,Roedale,Plot_103,Individual,Strawberry,10.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,Plot_103,Individual,Strawberry,8.0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-13,September,Roedale,Plot_103,Individual,Raspberry,4.0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3
2018,2018-09-13,September,Roedale,Plot_103,Individual,Raspberry,10.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-13,September,Roedale,Plot_103,Individual,Raspberry,15.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-13,September,Roedale,Plot_103,Individual,Rbean,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-13,September,Roedale,Plot_103,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Roedale,Plot_137,Individual,Rbean,4.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Roedale,Plot_137,Individual,Rbean,10.0,100,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Roedale,Plot_137,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Roedale,Plot_137,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Roedale,Plot_137,Individual,Rbean,15.0,150,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2017,2017-07-18,July,Roedale,Plot_137,Individual,Rbean,15.0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-04,July,Roedale,Plot_137,Individual,Rbean,15.0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Roedale,Plot_137,Individual,Squash,2.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-18,July,Roedale,Plot_137,Individual,Squash,3.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-20,June,Roedale,Plot_137,Individual,Blackberry,,50,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Roedale,Plot_137,Individual,Blackberry,,50,1,0,0,0,0,0,0,2,0,1,0,0,0,3
2017,2017-06-20,June,Roedale,Plot_137,Individual,Rbean,15.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Roedale,Plot_137,Individual,Rbean,,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Roedale,Plot_137,Individual,Strawberry,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-05-27,May,Roedale,Plot_137,Individual,Raspberry,3.0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,2018-04-20,April,Roedale,Plot_137,Individual,Gooseberry,4.0,400,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,2018-04-20,April,Roedale,Plot_137,Individual,Plum,2.0,100,1,2,0,0,0,0,0,1,0,0,0,0,0,1
2018,2018-04-20,April,Roedale,Plot_137,Individual,Plum,1.0,50,0,2,0,0,0,1,0,0,0,1,0,0,0,1
2018,2018-06-19,June,Roedale,Plot_137,Individual,Blackberry,2.0,100,4,5,0,0,0,1,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Plot_137,Individual,Blackberry,3.0,45,5,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,2018-06-04,June,Roedale,Plot_137,Individual,Raspberry,10.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,Plot_137,Individual,Apple,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,Plot_137,Individual,Apple,1.0,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,Plot_137,Individual,Apple,1.0,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Plot_137,Individual,Currant,2.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Plot_137,Individual,Gooseberry,1.0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-05-01,May,Roedale,Plot_137,Individual,Gooseberry,4.0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,Plot_137,Individual,Raspberry,4.0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,Plot_137,Individual,Strawberry,10.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,Plot_137,Individual,Strawberry,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,RandomR_16,Individual,Bbean,13.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,RandomR_16,Individual,Bbean,18.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,RandomR_16,Individual,Strawberry,8.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-22,May,Roedale,RandomR_16,Individual,Strawberry,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,RandomR_17,Individual,Apple,1.0,500,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2018,2018-07-10,July,Roedale,RandomR_18,Individual,Courgette,3.0,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,2018-07-10,July,Roedale,RandomR_18,Individual,Raspberry,9.0,9,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018,2018-07-10,July,Roedale,RandomR_18,Individual,Rbean,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,RandomR_19,Individual,Apple,1.0,200,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,2018-04-20,April,Roedale,RandomR_20,Individual,Apple,1.0,50,0,3,1,0,5,1,0,0,0,0,1,0,0,1
2018,2018-04-20,April,Roedale,RandomR_20,Individual,Cherry,3.0,150,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-20,April,Roedale,RandomR_20,Individual,Pear,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-20,April,Roedale,RandomR_20,Individual,Plum,1.0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-20,April,Roedale,RandomR_20,Individual,Plum,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-01,May,Roedale,RandomR_21,Individual,Apple,1.0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-05-01,May,Roedale,RandomR_22,Individual,Apple,1.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,RandomR_24,Individual,Apple,1.0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-04-20,April,Roedale,RandomR_25,Individual,Currant,2.0,200,0,0,0,0,0,0,0,1,0,0,1,0,0,2
2018,2018-04-20,April,Roedale,RandomR_26,Individual,Currant,2.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-20,April,Roedale,RandomR_27,Individual,Currant,2.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-20,April,Roedale,RandomR_28,Individual,Gooseberry,3.0,300,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,2018-05-09,May,Roedale,RandomR_29,Individual,Cherry,1.0,1000,0,0,0,0,5,2,0,1,0,0,0,0,0,1
2018,2018-04-20,April,Roedale,RandomR_30,Individual,Plum,2.0,2000,0,2,0,0,3,1,0,0,0,0,0,0,0,0
2018,2018-04-20,April,Roedale,RandomR_31,Individual,Plum,2.0,100,0,0,0,0,1,1,0,0,1,0,0,0,0,1
2018,2018-05-09,May,Roedale,RandomR_32,Individual,Apple,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,RandomR_32,Individual,Apple,1.0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,RandomR_32,Individual,Apple,1.0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,RandomR_32,Individual,Apple,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,RandomR_32,Individual,Cherry,1.0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Shop,Individual,Rbean,7.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Shop,Individual,Physalis,3.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Shop,Individual,Physalis,2.0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Shop,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Roedale,Shop,Individual,Tomato,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-17,August,Roedale,Shop,Individual,Tomato,3.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-23,July,Roedale,Shop,Individual,Tomato,22.0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-04,June,Roedale,Shop,Individual,Bbean,50.0,500,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2018,2018-06-19,June,Roedale,Shop,Individual,Tomato,20.0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-05-09,May,Roedale,Shop,Individual,Apple,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-09,May,Roedale,Shop,Individual,Strawberry,16.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-19,September,Roedale,Shop,Individual,Physalis,1.0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-19,September,Roedale,Shop,Individual,Rbean,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Alan_P,Individual,Courgette,5.0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Alan_P,Individual,Squash,4.0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Alan_P,Individual,Raspberry,15.0,30,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2017,2017-08-22,August,Weald,Alan_P,Individual,Raspberry,30.0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2017,2017-08-10,August,Weald,Alan_P,Individual,Raspberry,5.0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Alan_P,Individual,Raspberry,10.0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Alan_P,Individual,Rbean,6.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Alan_P,Individual,Rbean,14.0,140,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Alan_P,Individual,Squash,5.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Alan_P,Individual,Raspberry,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Alan_P,Individual,Raspberry,6.0,30,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2017,2017-07-17,July,Weald,Alan_P,Individual,Raspberry,4.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Alan_P,Individual,Rbean,14.0,140,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Alan_P,Individual,Rbean,14.0,140,0,1,0,0,2,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Alan_P,Individual,Rbean,9.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Alan_P,Individual,Squash,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Weald,Alan_P,Individual,Raspberry,10.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Weald,Alan_P,Individual,Raspberry,20.0,40,0,0,0,0,0,0,0,1,0,2,0,0,0,3
2017,2017-06-09,June,Weald,Alan_P,Individual,Raspberry,27.0,54,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2017,2017-06-22,June,Weald,Alan_P,Individual,Rbean,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Alan_P,Individual,Rbean,3.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Alan_P,Individual,Rbean,9.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Alan_P,Individual,Raspberry,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Alan_P,Individual,Rbean,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Alan_P,Individual,Squash,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Alan_P,Individual,Squash,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Alan_P,Individual,Squash,3.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Alan_P,Individual,Tomato,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Alan_P,Individual,Cucumber,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Alan_P,Individual,Rbean,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Alan_P,Individual,Rbean,11.0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Alan_P,Individual,Squash,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
