Month,Allotment,Crop,Flowers,Honeybees,Bumblebees,Hoverflies,Terrestris,Lapidarius,Pascuorum,Pratorum,Hypnorum,Hortorum
May,Weald,Apple,20,0,0,0,0,0,0,0,0,0
May,Weald,Apple,30,0,0,0,0,0,0,0,0,0
May,Weald,Blackberry,200,1,0,0,0,0,0,0,0,0
May,Weald,Bbean,75,0,0,0,0,0,0,0,0,0
May,Weald,Cherry,17,0,0,0,0,0,0,0,0,0
May,Weald,Currant,200,0,0,0,0,0,0,0,0,0
May,Weald,Currant,900,0,1,0,1,0,0,0,0,0
May,Weald,Gooseberry,400,0,0,0,0,0,0,0,0,0
May,Weald,Strawberry,90,0,0,0,0,0,0,0,0,0
May,Weald,Strawberry,225,0,0,0,0,0,0,0,0,0
May,Weald,Strawberry,21,0,0,0,0,0,0,0,0,0
May,Weald,Strawberry,33,0,0,0,0,0,0,0,0,0
May,Weald,Strawberry,240,0,0,0,0,0,0,0,0,0
September,Weald,Raspberry,16,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,4,0,0,0,0,0,0,0,0,0
August,Whitehawk,Cucumber,4,0,0,0,0,0,0,0,0,0
August,Whitehawk,Pepper,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Physalis,30,0,0,0,0,0,0,0,0,0
August,Whitehawk,Physalis,5,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,15,0,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,100,0,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,120,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,7,4,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,12,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,96,1,0,0,0,0,0,0,0,0
July,Whitehawk,Cucumber,4,0,0,0,0,0,0,0,0,0
July,Whitehawk,Tomato,30,0,0,0,0,0,0,0,0,0
July,Whitehawk,Tomato,70,0,0,0,0,0,0,0,0,0
June,Whitehawk,Bbean,200,0,2,0,1,0,1,0,0,0
June,Whitehawk,Raspberry,20,0,0,0,0,0,0,0,0,0
June,Whitehawk,Tomato,5,0,0,0,0,0,0,0,0,0
May,Whitehawk,Raspberry,15,1,0,0,0,0,0,0,0,0
May,Whitehawk,Raspberry,30,1,0,0,0,0,0,0,0,0
September,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
September,Whitehawk,Physalis,20,0,0,0,0,0,0,0,0,0
September,Whitehawk,Rbean,25,0,0,0,0,0,0,0,0,0
September,Whitehawk,Squash,18,0,0,0,0,0,0,0,0,0
August,Whitehawk,Tomato,30,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,50,0,0,0,0,0,0,0,0,0
May,Whitehawk,Strawberry,15,0,0,0,0,0,0,0,0,0
April,Whitehawk,Plum,100,1,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,15,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,15,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,20,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,20,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,40,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,50,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,100,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,100,0,1,0,1,0,0,0,0,0
May,Whitehawk,Apple,150,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,300,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,375,0,1,0,1,0,0,0,0,0
May,Whitehawk,Apple,450,0,0,2,0,0,0,0,0,0
May,Whitehawk,Apple,600,1,1,0,0,0,1,0,0,0
May,Whitehawk,Apple,1000,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,40,0,0,1,0,0,0,0,0,0
May,Whitehawk,Apple,60,0,0,1,0,0,0,0,0,0
May,Whitehawk,Apple,100,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,150,1,2,0,2,0,0,0,0,0
May,Whitehawk,Apple,1000,6,1,1,1,0,0,0,0,0
August,Whitehawk,Cucumber,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,40,2,1,0,0,0,1,0,0,0
August,Whitehawk,Raspberry,225,2,2,0,0,0,2,0,0,0
August,Whitehawk,Rbean,5,0,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,10,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,2,0,0,0,0,0,0,0,0,0
July,Whitehawk,Squash,1,0,0,0,0,0,0,0,0,0
July,Whitehawk,Squash,2,0,0,0,0,0,0,0,0,0
July,Whitehawk,Squash,2,0,0,0,0,0,0,0,0,0
June,Whitehawk,Bbean,644,0,0,0,0,0,0,0,0,0
June,Whitehawk,Raspberry,28,0,2,0,1,0,0,1,0,0
June,Whitehawk,Strawberry,2,0,0,0,0,0,0,0,0,0
May,Whitehawk,Bbean,90,0,0,0,0,0,0,0,0,0
May,Whitehawk,Strawberry,8,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,24,4,0,0,0,0,0,0,0,0
July,Whitehawk,Cucumber,4,0,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,30,0,0,0,0,0,0,0,0,0
July,Whitehawk,Squash,3,0,0,0,0,0,0,0,0,0
June,Whitehawk,Raspberry,10,0,0,0,0,0,0,0,0,0
May,Whitehawk,Bbean,50,0,0,0,0,0,0,0,0,0
May,Whitehawk,Raspberry,3,0,0,0,0,0,0,0,0,0
May,Whitehawk,Strawberry,8,0,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,30,0,2,0,2,0,0,0,0,0
August,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,3,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,45,0,1,0,0,0,1,0,0,0
August,Whitehawk,Raspberry,135,0,2,0,0,0,2,0,0,0
August,Whitehawk,Raspberry,45,0,1,0,0,0,1,0,0,0
August,Whitehawk,Raspberry,150,1,3,0,0,0,2,1,0,0
August,Whitehawk,Rbean,5,0,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,50,0,3,0,0,0,3,0,0,0
August,Whitehawk,Rbean,100,2,1,0,1,0,0,0,0,0
August,Whitehawk,Squash,2,0,0,0,0,0,0,0,0,0
July,Whitehawk,Raspberry,60,0,0,0,0,0,0,0,0,0
July,Whitehawk,Raspberry,150,1,1,0,0,0,1,0,0,0
July,Whitehawk,Raspberry,10,0,0,0,0,0,0,0,0,0
July,Whitehawk,Raspberry,6,0,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,150,0,2,0,0,0,2,0,0,0
July,Whitehawk,Rbean,12,0,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,6,0,0,0,0,0,0,0,0,0
June,Whitehawk,Bbean,322,0,1,0,1,0,0,0,0,0
June,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
June,Whitehawk,Raspberry,70,0,1,0,0,0,1,0,0,0
June,Whitehawk,Strawberry,1,0,0,0,0,0,0,0,0,0
June,Whitehawk,Strawberry,1,0,0,0,0,0,0,0,0,0
June,Whitehawk,Strawberry,4,0,0,0,0,0,0,0,0,0
May,Whitehawk,Raspberry,11,0,1,0,0,0,1,0,0,0
May,Whitehawk,Strawberry,23,0,0,1,0,0,0,0,0,0
May,Whitehawk,Strawberry,42,0,0,0,0,0,0,0,0,0
April,Whitehawk,Bbean,200,0,0,0,0,0,0,0,0,0
April,Whitehawk,Currant,100,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,4,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,40,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,40,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,80,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,100,0,1,0,0,0,1,0,0,0
August,Whitehawk,Raspberry,24,0,1,0,0,0,1,0,0,0
August,Whitehawk,Rbean,160,0,1,0,0,0,1,0,0,0
August,Whitehawk,Squash,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,4,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,2,1,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,10,3,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,15,1,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,3,1,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,15,0,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,15,0,0,0,0,0,0,0,0,0
July,Whitehawk,Squash,1,0,0,0,0,0,0,0,0,0
June,Whitehawk,Bbean,200,0,1,0,0,0,1,0,0,0
May,Whitehawk,Apple,20,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,20,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,30,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,100,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,150,0,0,0,0,0,0,0,0,0
May,Whitehawk,Cherry,75,0,0,0,0,0,0,0,0,0
May,Whitehawk,Currant,400,0,0,0,0,0,0,0,0,0
May,Whitehawk,Raspberry,10,0,0,0,0,0,0,0,0,0
May,Whitehawk,Strawberry,12,0,0,0,0,0,0,0,0,0
May,Whitehawk,Strawberry,30,0,0,0,0,0,0,0,0,0
May,Whitehawk,Strawberry,75,0,0,1,0,0,0,0,0,0
May,Whitehawk,Strawberry,30,0,0,0,0,0,0,0,0,0
September,Whitehawk,Cherry,20,0,0,0,0,0,0,0,0,0
September,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
September,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
September,Whitehawk,Raspberry,20,0,0,0,0,0,0,0,0,0
September,Whitehawk,Raspberry,90,2,1,0,0,0,1,0,0,0
August,Whitehawk,Rbean,30,0,1,0,0,0,1,0,0,0
May,Whitehawk,Apple,10,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,15,0,0,0,0,0,0,0,0,0
May,Whitehawk,Bbean,21,0,0,0,0,0,0,0,0,0
May,Whitehawk,Currant,200,0,0,1,0,0,0,0,0,0
May,Whitehawk,Pear,10,0,0,0,0,0,0,0,0,0
May,Whitehawk,Raspberry,2,0,1,0,0,0,1,0,0,0
August,Whitehawk,Raspberry,16,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,6,1,0,0,0,0,0,0,0,0
July,Whitehawk,Raspberry,16,0,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,50,0,0,0,0,0,0,0,0,0
September,Whitehawk,Courgette,4,0,0,0,0,0,0,0,0,0
September,Whitehawk,Squash,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,4,1,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,11,1,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,5,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,3,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,15,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,9,0,1,0,0,0,1,0,0,0
August,Whitehawk,Raspberry,20,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,3,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,3,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,6,5,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,15,2,0,0,0,0,0,0,0,0
July,Whitehawk,Blackberry,13,0,0,0,0,0,0,0,0,0
July,Whitehawk,Squash,3,0,0,0,0,0,0,0,0,0
July,Whitehawk,Squash,9,0,0,0,0,0,0,0,0,0
July,Whitehawk,Squash,4,0,0,0,0,0,0,0,0,0
July,Whitehawk,Squash,1,0,0,0,0,0,0,0,0,0
July,Whitehawk,Physalis,200,0,0,0,0,0,0,0,0,0
July,Whitehawk,Physalis,100,0,0,0,0,0,0,0,0,0
June,Whitehawk,Bbean,250,0,0,0,0,0,0,0,0,0
June,Whitehawk,Physalis,22,0,0,0,0,0,0,0,0,0
June,Whitehawk,Bbean,10,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,110,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,200,0,0,0,0,0,0,0,0,0
May,Whitehawk,Bbean,80,0,0,0,0,0,0,0,0,0
May,Whitehawk,Cherry,20,0,0,0,0,0,0,0,0,0
May,Whitehawk,Strawberry,6,0,0,0,0,0,0,0,0,0
May,Whitehawk,Strawberry,25,0,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,20,0,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,25,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,2,1,0,0,0,0,0,0,0,0
August,Whitehawk,Physalis,25,1,1,0,0,0,1,0,0,0
August,Whitehawk,Physalis,75,0,1,0,0,0,1,0,0,0
August,Whitehawk,Physalis,15,0,0,0,0,0,0,0,0,0
August,Whitehawk,Physalis,28,0,0,0,0,0,0,0,0,0
August,Whitehawk,Physalis,35,0,2,0,0,1,1,0,0,0
August,Whitehawk,Physalis,60,2,2,0,0,0,2,0,0,0
August,Whitehawk,Raspberry,200,1,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,90,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,45,0,1,0,0,0,1,0,0,0
August,Whitehawk,Rbean,30,0,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,36,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,2,1,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,7,3,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,6,0,0,0,0,0,0,0,0,0
July,Whitehawk,Bbean,30,0,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,30,0,0,0,0,0,0,0,0,0
June,Whitehawk,Blackberry,40,1,0,0,0,0,0,0,0,0
June,Whitehawk,Raspberry,50,0,0,0,0,0,0,0,0,0
June,Whitehawk,Raspberry,10,0,1,0,0,0,0,1,0,0
June,Whitehawk,Raspberry,15,0,1,0,0,0,1,0,0,0
May,Whitehawk,Raspberry,12,1,0,0,0,0,0,0,0,0
September,Whitehawk,Physalis,15,0,0,0,0,0,0,0,0,0
September,Whitehawk,Physalis,25,0,0,0,0,0,0,0,0,0
September,Whitehawk,Raspberry,200,0,1,0,0,0,1,0,0,0
August,Whitehawk,Rbean,20,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,150,0,2,0,0,0,2,0,0,0
August,Whitehawk,Raspberry,225,4,2,0,0,0,2,0,0,0
August,Whitehawk,Raspberry,75,3,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,30,3,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,160,4,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,160,3,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,3,0,0,0,0,0,0,0,0,0
August,Whitehawk,Tomato,2,0,0,0,0,0,0,0,0,0
July,Whitehawk,Raspberry,150,1,0,0,0,0,0,0,0,0
July,Whitehawk,Raspberry,14,0,0,0,0,0,0,0,0,0
July,Whitehawk,Raspberry,15,0,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,20,1,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,60,2,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,80,0,1,0,1,0,0,0,0,0
July,Whitehawk,Rbean,21,0,0,0,0,0,0,0,0,0
June,Whitehawk,Raspberry,14,0,0,0,0,0,0,0,0,0
June,Whitehawk,Raspberry,20,0,0,0,0,0,0,0,0,0
June,Whitehawk,Rbean,4,0,0,0,0,0,0,0,0,0
May,Whitehawk,Bbean,5,0,0,2,0,0,0,0,0,0
May,Whitehawk,Bbean,300,0,0,0,0,0,0,0,0,0
May,Whitehawk,Currant,200,0,0,0,0,0,0,0,0,0
May,Whitehawk,Raspberry,17,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,60,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,40,0,2,0,0,0,2,0,0,0
August,Whitehawk,Raspberry,175,0,2,0,0,0,2,0,0,0
August,Whitehawk,Rbean,15,0,0,0,0,0,0,0,0,0
August,Whitehawk,Rbean,60,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,4,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,4,0,0,0,0,0,0,0,0,0
August,Whitehawk,Squash,8,0,0,1,0,0,0,0,0,0
August,Whitehawk,Tomato,30,0,0,0,0,0,0,0,0,0
June,Whitehawk,Bbean,35,2,0,0,0,0,0,0,0,0
June,Whitehawk,Raspberry,25,0,2,0,0,0,1,0,1,0
June,Whitehawk,Tomato,15,0,0,0,0,0,0,0,0,0
May,Whitehawk,Bbean,25,0,0,0,0,0,0,0,0,0
May,Whitehawk,Bbean,18,0,0,0,0,0,0,0,0,0
May,Whitehawk,Currant,100,0,0,0,0,0,0,0,0,0
May,Whitehawk,Pear,10,0,1,0,0,1,0,0,0,0
September,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
September,Whitehawk,Courgette,2,0,0,1,0,0,0,0,0,0
September,Whitehawk,Raspberry,90,0,2,0,0,0,2,0,0,0
September,Whitehawk,Rbean,15,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,3,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,3,0,0,0,0,0,0,0,0,0
August,Whitehawk,Cucumber,6,0,0,0,0,0,0,0,0,0
August,Whitehawk,Tomato,20,0,0,0,0,0,0,0,0,0
July,Whitehawk,Cucumber,6,0,0,0,0,0,0,0,0,0
July,Whitehawk,Cucumber,6,0,0,0,0,0,0,0,0,0
July,Whitehawk,Cucumber,3,0,0,0,0,0,0,0,0,0
July,Whitehawk,Pepper,10,0,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,14,0,0,0,0,0,0,0,0,0
July,Whitehawk,Rbean,20,0,0,0,0,0,0,0,0,0
June,Whitehawk,Tomato,4,0,0,0,0,0,0,0,0,0
June,Whitehawk,Tomato,60,0,0,0,0,0,0,0,0,0
June,Whitehawk,Tomato,15,0,0,0,0,0,0,0,0,0
June,Whitehawk,Tomato,40,0,0,0,0,0,0,0,0,0
June,Whitehawk,Tomato,60,0,0,0,0,0,0,0,0,0
May,Whitehawk,Bbean,45,0,0,0,0,0,0,0,0,0
May,Whitehawk,Tomato,5,0,0,0,0,0,0,0,0,0
April,Whitehawk,Bbean,150,0,0,0,0,0,0,0,0,0
April,Whitehawk,Bbean,90,0,0,0,0,0,0,0,0,0
April,Whitehawk,Currant,200,0,0,0,0,0,0,0,0,0
April,Whitehawk,Gooseberry,700,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Courgette,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Cucumber,4,0,0,0,0,0,0,0,0,0
August,Whitehawk,Cucumber,6,0,0,0,0,0,0,0,0,0
August,Whitehawk,Cucumber,9,0,1,0,0,0,1,0,0,0
July,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
July,Whitehawk,Cucumber,40,0,1,0,0,0,0,0,0,1
June,Whitehawk,Bbean,35,0,0,0,0,0,0,0,0,0
May,Whitehawk,Apple,50,0,0,0,0,0,0,0,0,0
May,Whitehawk,Bbean,65,0,0,0,0,0,0,0,0,0
May,Whitehawk,Bbean,75,0,0,0,0,0,0,0,0,0
September,Whitehawk,Courgette,2,0,0,0,0,0,0,0,0,0
September,Whitehawk,Cucumber,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,200,6,2,0,0,0,2,0,0,0
August,Whitehawk,Raspberry,12,0,1,0,0,0,1,0,0,0
August,Whitehawk,Raspberry,300,7,3,0,0,0,3,0,0,0
August,Whitehawk,Raspberry,10,0,0,0,0,0,0,0,0,0
August,Whitehawk,Raspberry,120,4,1,0,0,0,1,0,0,0
August,Whitehawk,Strawberry,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Strawberry,1,0,0,0,0,0,0,0,0,0
August,Whitehawk,Strawberry,2,0,0,0,0,0,0,0,0,0
August,Whitehawk,Tomato,5,0,0,0,0,0,0,0,0,0
August,Whitehawk,Tomato,8,0,0,0,0,0,0,0,0,0
August,Whitehawk,Tomato,8,0,0,0,0,0,0,0,0,0
July,Whitehawk,Raspberry,10,0,0,0,0,0,0,0,0,0
July,Whitehawk,Raspberry,60,1,0,0,0,0,0,0,0,0
July,Whitehawk,Raspberry,10,0,0,0,0,0,0,0,0,0
June,Whitehawk,Blackberry,120,0,1,0,1,0,0,0,0,0
June,Whitehawk,Blackberry,100,1,2,0,2,0,0,0,0,0
June,Whitehawk,Strawberry,3,0,0,0,0,0,0,0,0,0
June,Whitehawk,Strawberry,1,0,0,0,0,0,0,0,0,0
